region,filename,highway,bicycle,cycleway,lanes,maxspeed,oneway,label
portland,w251671334_n247313700.jpg,secondary,designated,shared_lane,,30 mph,no,1
portland,w136634474_n40586101.jpg,secondary,designated,,2,30 mph,,1
portland,w118255035_n1239326487.jpg,secondary,yes,,,45 mph,,1
portland,w6508100_n4531063585.jpg,secondary,,,2,30 mph,,0
portland,w203653600_n40613562.jpg,tertiary,,,,,,0
portland,w6441111_n3663761709.jpg,tertiary,,,,,,0
portland,w524892866_n389149393.jpg,primary,,,4,30 mph,,0
portland,w538172296_n544818054.jpg,secondary,,,2,35 mph,yes,0
portland,w203665529_n2136677559.jpg,primary,yes,,,40 mph,,1
portland,w22760317_n4478175602.jpg,tertiary,,,2,30 mph,,0
portland,w635477814_n5994503234.jpg,primary,,,4,,,0
portland,w332309359_n2492645008.jpg,tertiary,designated,lane,2,30 mph,,1
portland,w11853244_n106331186.jpg,tertiary,,,,,,0
portland,w511148568_n5000626226.jpg,motorway,no,,4,60 mph,yes,0
portland,w161318536_n1435953290.jpg,tertiary,,,2,30 mph,no,0
portland,w99134720_n2898404688.jpg,tertiary,designated,lane,,,,1
portland,w157104468_n3783540956.jpg,secondary,,,,30 mph,,0
portland,w634041345_n53067169.jpg,tertiary,,,2,30 mph,,0
portland,w52007518_n1377247758.jpg,primary,yes,lane,3,,yes,1
portland,w256996976_n4873099592.jpg,tertiary,designated,shared_lane,2,30 mph,,1
portland,w90970993_n4272364182.jpg,primary,,,5,30 mph,,0
portland,w203306082_n4446900548.jpg,tertiary,designated,lane,3,45 mph,,1
portland,w41983909_n176572252.jpg,secondary,designated,lane,2,45 mph,yes,1
portland,w177859544_n40504752.jpg,motorway,no,,3,55 mph,yes,0
portland,w205290807_n2152722713.jpg,secondary,yes,,,40 mph,yes,1
portland,w523149896_n30886507.jpg,secondary,,,2,30 mph,yes,0
portland,w304133447_n40577480.jpg,primary,yes,,4,35 mph,,1
portland,w418644252_n1421585541.jpg,primary,yes,,,30 mph,,1
portland,w6488959_n53233319.jpg,tertiary,,,2,30 mph,no,0
portland,w316467089_n271195738.jpg,motorway,no,,2,,yes,0
portland,w180639443_n333925411.jpg,tertiary,,,3,,yes,0
portland,w97137206_n4511376405.jpg,primary,,,2,30 mph,yes,0
portland,w428237349_n4273721144.jpg,secondary,,,4,30 mph,,0
portland,w134086206_n2014599864.jpg,tertiary,designated,,,,,1
portland,w590377873_n3221144060.jpg,secondary,designated,shared_lane,4,30 mph,,1
portland,w23629412_n5377125266.jpg,tertiary,,,,20 mph,,0
portland,w590417512_n53104869.jpg,secondary,no,,2,30 mph,,0
portland,w603948860_n2145771885.jpg,secondary,designated,lane,4,30 mph,yes,1
portland,w332223482_n3393331431.jpg,secondary,,,5,30 mph,,0
portland,w144178139_n40594128.jpg,tertiary,,,2,30 mph,,0
portland,w331623983_n1808034704.jpg,secondary,designated,lane,5,30 mph,no,1
portland,w125693820_n40515773.jpg,primary,yes,,,30 mph,yes,1
portland,w49889556_n634063955.jpg,primary,,,,35 mph,yes,0
portland,w129282891_n1559810839.jpg,primary,designated,lane,5,35 mph,,1
portland,w5530408_n40466070.jpg,tertiary,designated,,,25 mph,yes,1
portland,w202760894_n1390314374.jpg,secondary,designated,lane,2,30 mph,yes,1
portland,w150855450_n1637219502.jpg,motorway,no,,1,50 mph,yes,0
portland,w428251565_n336760344.jpg,primary,designated,lane,3,30 mph,,1
portland,w369606853_n104449098.jpg,primary,,,3,35 mph,,0
portland,w418563939_n1970479856.jpg,secondary,designated,,2,25 mph,yes,1
portland,w531367648_n5158201210.jpg,tertiary,,,2,25 mph,no,0
portland,w395704581_n5173927472.jpg,secondary,designated,,4,30 mph,yes,1
portland,w396084771_n40590877.jpg,secondary,designated,lane,4,45 mph,,1
portland,w551120315_n5322514687.jpg,motorway,,,3,55 mph,yes,0
portland,w534738605_n40455704.jpg,primary,designated,lane,4,35 mph,,1
portland,w625840072_n105900610.jpg,secondary,,,,,,0
portland,w427904787_n2524749732.jpg,secondary,designated,shared_lane,5,35 mph,,1
portland,w11725053_n693673167.jpg,secondary,,,3,,yes,0
portland,w416472785_n544300494.jpg,secondary,designated,,3,25 mph,,1
portland,w462696737_n3295704226.jpg,secondary,designated,shared_lane,1,30 mph,yes,1
portland,w189781348_n2003856859.jpg,tertiary,designated,,1,,yes,1
portland,w125792385_n40696122.jpg,secondary,,,2,30 mph,,0
portland,w550944101_n5320858444.jpg,secondary,,,5,35 mph,no,0
portland,w371063098_n520778827.jpg,tertiary,designated,,4,35 mph,yes,1
portland,w306057803_n40597879.jpg,secondary,designated,lane,2,35 mph,yes,1
portland,w320550282_n1393113102.jpg,primary,designated,lane,2,45 mph,,1
portland,w54581512_n4579992999.jpg,primary,,,3,35 mph,no,0
portland,w424636851_n3391701884.jpg,secondary,,,2,,yes,0
portland,w302191262_n1252047074.jpg,secondary,,,,,no,0
portland,w43313642_n176521062.jpg,secondary,designated,,4,30 mph,no,1
portland,w5516015_n5246741574.jpg,tertiary,designated,,,30 mph,,1
portland,w221310757_n1385362552.jpg,tertiary,designated,,,,,1
portland,w389489137_n176560562.jpg,secondary,designated,,2,40 mph,yes,1
portland,w601354431_n5715719152.jpg,tertiary,designated,,2,15 mph,yes,1
portland,w404136301_n1724731506.jpg,secondary,designated,shared_lane,2,30 mph,,1
portland,w118879718_n3015373049.jpg,tertiary,designated,,,25 mph,,1
portland,w585951397_n5072318718.jpg,tertiary,designated,,,20 mph,,1
portland,w533017963_n2627871593.jpg,primary,designated,,,,,1
portland,w595710752_n3553210575.jpg,tertiary,yes,,2,35 mph,,1
portland,w123521668_n40517121.jpg,tertiary,designated,,,20 mph,,1
portland,w418553450_n1341918596.jpg,primary,yes,,3,35 mph,yes,1
portland,w601932316_n1382177188.jpg,tertiary,designated,lane,2,25 mph,,1
portland,w135346108_n1487927525.jpg,motorway,,,3,25 mph,yes,0
portland,w425479164_n1448290725.jpg,tertiary,designated,,2,30 mph,,1
portland,w532104775_n5164216471.jpg,tertiary,,,4,25 mph,no,0
portland,w8083060_n634101748.jpg,primary,,,,,yes,0
portland,w428341320_n3398864240.jpg,secondary,designated,lane,5,30 mph,,1
portland,w499404990_n3737867838.jpg,primary,,,5,30 mph,,0
portland,w11713940_n104861837.jpg,tertiary,designated,,,,,1
portland,w6430432_n53082554.jpg,tertiary,,,2,30 mph,,0
portland,w52058494_n40590370.jpg,tertiary,designated,,,25 mph,,1
portland,w8071894_n53110516.jpg,tertiary,,,2,30 mph,,0
portland,w27183405_n2142163850.jpg,secondary,designated,,3,20 mph,,1
portland,w109452852_n1069687864.jpg,tertiary,designated,shared_lane,,30 mph,,1
portland,w323749014_n2128595818.jpg,tertiary,designated,lane,4,30 mph,yes,1
portland,w268151821_n53099766.jpg,tertiary,designated,shared_lane,2,30 mph,,1
portland,w327087728_n176410726.jpg,secondary,yes,,2,35 mph,-1,1
portland,w36946418_n433326328.jpg,tertiary,designated,shared_lane,,,,1
portland,w214283294_n176575884.jpg,tertiary,,,2,,yes,0
portland,w118952335_n1392884737.jpg,tertiary,designated,,2,,yes,1
portland,w440151789_n104645899.jpg,primary,,,,,yes,0
portland,w374385734_n53196352.jpg,tertiary,,,2,20 mph,yes,0
portland,w397842829_n5497820763.jpg,secondary,designated,lane,5,35 mph,,1
portland,w6397207_n3691976651.jpg,tertiary,designated,shared_lane,4,,,1
portland,w263665040_n53084222.jpg,tertiary,designated,lane,2,30 mph,,1
portland,w202709049_n1667960977.jpg,secondary,,,1,,yes,0
portland,w550521596_n5317313836.jpg,secondary,,,4,35 mph,no,0
portland,w391598340_n40391595.jpg,motorway,no,,3,55 mph,yes,0
portland,w24269528_n1490096487.jpg,secondary,designated,lane,2,25 mph,,1
portland,w54455396_n104762936.jpg,tertiary,,,,,,0
portland,w5536486_n1401719383.jpg,tertiary,designated,lane,2,20 mph,,1
portland,w119655088_n40439897.jpg,tertiary,,,1,25 mph,yes,0
portland,w550944027_n686516298.jpg,primary,,,2,25 mph,yes,0
portland,w30291530_n4044359591.jpg,tertiary,,,,20 mph,yes,0
portland,w119415838_n4580396746.jpg,primary,yes,,5,35 mph,,1
portland,w589339544_n5627676200.jpg,tertiary,designated,,2,25 mph,,1
portland,w187882192_n40708120.jpg,tertiary,designated,,,20 mph,,1
portland,w347402554_n360840905.jpg,primary,,,3,,,0
portland,w461654340_n40450403.jpg,tertiary,designated,lane,,30 mph,,1
portland,w586135828_n3777406582.jpg,tertiary,designated,lane,3,25 mph,yes,1
portland,w4714349_n3972398819.jpg,tertiary,,,2,20 mph,,0
portland,w625851674_n5312909850.jpg,primary,,,,25 mph,,0
portland,w108432824_n1244193177.jpg,secondary,designated,,3,,,1
portland,w219865112_n40561362.jpg,primary,designated,lane,5,30 mph,,1
portland,w373683271_n2898404914.jpg,tertiary,,,3,30 mph,,0
portland,w141248782_n2152580374.jpg,secondary,designated,lane,,30 mph,yes,1
portland,w418663883_n40464877.jpg,primary,,,2,35 mph,yes,0
portland,w256989809_n5761026089.jpg,secondary,yes,no,2,30 mph,,1
portland,w427893641_n5429873437.jpg,primary,,,5,30 mph,,0
portland,w399134516_n5423141606.jpg,secondary,,,4,30 mph,,0
portland,w54309856_n684791907.jpg,secondary,,,2,,yes,0
portland,w54338620_n684907673.jpg,primary,designated,lane,2,,yes,1
portland,w141546166_n2078206486.jpg,tertiary,designated,lane,,25 mph,,1
portland,w5526137_n1383284244.jpg,tertiary,,,3,,,0
portland,w510052812_n1391859437.jpg,tertiary,,,4,20 mph,,0
portland,w550018187_n5312910755.jpg,motorway,,,2,50 mph,yes,0
portland,w418549556_n5123550726.jpg,secondary,,,4,30 mph,,0
portland,w189468279_n40453729.jpg,tertiary,,,2,,,0
portland,w455866865_n4694471012.jpg,secondary,,,4,30 mph,,0
portland,w332175743_n771801463.jpg,primary,designated,,5,30 mph,,1
portland,w317798722_n40509800.jpg,tertiary,designated,,2,30 mph,,1
portland,w193403328_n40476715.jpg,tertiary,designated,,2,35 mph,,1
portland,w498995280_n4903258619.jpg,primary,yes,no,2,35 mph,yes,1
portland,w428222735_n4273567970.jpg,secondary,yes,,2,30 mph,,1
portland,w368670630_n5440950263.jpg,primary,,,3,35 mph,yes,0
portland,w286198888_n40732421.jpg,tertiary,yes,,2,30 mph,,1
portland,w425479167_n1393014362.jpg,tertiary,designated,lane,2,30 mph,yes,1
portland,w419141170_n4192785618.jpg,secondary,designated,shared_lane,2,20 mph,yes,1
portland,w54329374_n684828241.jpg,motorway,no,,2,40 mph,yes,0
portland,w534738593_n40774088.jpg,tertiary,designated,lane,3,35 mph,,1
portland,w418651099_n40551912.jpg,primary,designated,lane,4,35 mph,yes,1
portland,w363373131_n3675436493.jpg,tertiary,,,1,30 mph,yes,0
portland,w601932358_n1374374401.jpg,secondary,designated,,2,30 mph,,1
portland,w426036312_n1253650320.jpg,tertiary,designated,,,,,1
portland,w332356591_n53186797.jpg,tertiary,,,2,30 mph,,0
portland,w60980719_n4549970228.jpg,primary,,,3,30 mph,yes,0
portland,w587064679_n5608298107.jpg,secondary,designated,lane,2,35 mph,yes,1
portland,w317818366_n3704124335.jpg,secondary,,track,2,35 mph,yes,1
portland,w197463710_n2077029037.jpg,primary,designated,lane,,35 mph,yes,1
portland,w428079987_n439791658.jpg,primary,,,3,35 mph,yes,0
portland,w486844942_n53224255.jpg,tertiary,designated,,2,30 mph,,1
portland,w427902010_n53218315.jpg,secondary,designated,lane,3,35 mph,,1
portland,w386225876_n686152076.jpg,secondary,designated,,,,,1
portland,w22758990_n2236539414.jpg,primary,,,2,30 mph,yes,0
portland,w400362590_n1100279270.jpg,secondary,,,5,30 mph,no,0
portland,w524664175_n5175252838.jpg,primary,,,,,,0
portland,w35449757_n3654816493.jpg,primary,,,3,35 mph,yes,0
portland,w586135864_n1401696177.jpg,tertiary,designated,,,25 mph,,1
portland,w456870926_n4607156677.jpg,secondary,designated,lane,2,30 mph,,1
portland,w400835698_n53115449.jpg,tertiary,,,2,30 mph,,0
portland,w44793069_n2136498201.jpg,primary,designated,,,35 mph,,1
portland,w396062395_n1433168573.jpg,secondary,designated,lane,4,35 mph,,1
portland,w6373710_n2396686991.jpg,tertiary,,,,,,0
portland,w282809756_n5419998959.jpg,primary,,,3,35 mph,yes,0
portland,w400523676_n176417625.jpg,secondary,,,4,25 mph,,0
portland,w601932356_n4790655672.jpg,secondary,yes,,4,25 mph,,1
portland,w168917354_n1855069482.jpg,tertiary,,,2,30 mph,,0
portland,w118838181_n1322768995.jpg,tertiary,designated,lane,,25 mph,yes,1
portland,w428257670_n4273864318.jpg,secondary,,,5,,,0
portland,w23552540_n1385362543.jpg,tertiary,designated,,2,,,1
portland,w313382319_n1253650278.jpg,tertiary,designated,,4,,,1
portland,w595674801_n1666448801.jpg,tertiary,designated,lane,,25 mph,yes,1
portland,w5530107_n40569520.jpg,tertiary,,lane,,35 mph,yes,1
portland,w122481105_n4581995078.jpg,secondary,designated,,2,30 mph,yes,1
portland,w108293235_n1242800357.jpg,secondary,,,2,,yes,0
portland,w31068121_n345448516.jpg,secondary,,,,,yes,0
portland,w134015576_n176417745.jpg,secondary,designated,lane,2,40 mph,,1
portland,w332946371_n2062150190.jpg,secondary,,,3,30 mph,yes,0
portland,w428100735_n6013961374.jpg,primary,,,6,30 mph,,0
portland,w428033951_n5253100795.jpg,secondary,,,4,,,0
portland,w24931798_n105123030.jpg,secondary,,,4,35 mph,,0
portland,w418653059_n1396606633.jpg,secondary,designated,lane,4,30 mph,,1
portland,w488513971_n689934347.jpg,primary,,,4,25 mph,,0
portland,w163419181_n1846318048.jpg,secondary,designated,shared_lane,4,30 mph,,1
portland,w263687625_n244256163.jpg,primary,designated,shared_lane,3,30 mph,yes,1
portland,w40944167_n1382052090.jpg,tertiary,designated,,2,,yes,1
portland,w30908825_n4472023211.jpg,tertiary,,,,,,0
portland,w399134507_n4487859992.jpg,secondary,,,4,35 mph,,0
portland,w621874253_n5874709759.jpg,primary,designated,shared_lane,4,30 mph,yes,1
portland,w197464735_n4587900303.jpg,primary,designated,lane,5,45 mph,,1
portland,w428246434_n4273751354.jpg,secondary,designated,shared_lane,3,30 mph,,1
portland,w396084773_n4587805864.jpg,secondary,designated,lane,4,35 mph,,1
portland,w180773578_n40495664.jpg,tertiary,,,2,25 mph,,0
portland,w418711449_n40666494.jpg,primary,yes,lane,,,yes,1
portland,w356882606_n4531083773.jpg,secondary,,,4,40 mph,,0
portland,w208939058_n4577924174.jpg,primary,,,4,35 mph,no,0
portland,w144149547_n40573791.jpg,primary,designated,lane,4,35 mph,,1
portland,w5542054_n1344012166.jpg,tertiary,designated,,,20 mph,,1
portland,w394508686_n1409083654.jpg,secondary,yes,lane,3,35 mph,,1
portland,w597882481_n3792219398.jpg,tertiary,designated,shared_lane,2,,yes,1
portland,w251671335_n247313671.jpg,secondary,designated,shared_lane,2,30 mph,no,1
portland,w404617577_n3772223144.jpg,tertiary,designated,,2,25 mph,,1
portland,w418555899_n1391859444.jpg,primary,designated,lane,3,25 mph,,1
portland,w428087142_n2482994594.jpg,primary,designated,shared_lane,4,30 mph,yes,1
portland,w17026314_n176536696.jpg,tertiary,,,2,,no,0
portland,w418751940_n40527569.jpg,primary,designated,lane,5,45 mph,,1
portland,w428224629_n4478179541.jpg,primary,,,6,30 mph,,0
portland,w418688084_n1237646226.jpg,primary,designated,lane,5,30 mph,,1
portland,w343394793_n3502427405.jpg,secondary,designated,lane,2,35 mph,yes,1
portland,w32482568_n2172293526.jpg,secondary,designated,,2,25 mph,yes,1
portland,w455866843_n1719994057.jpg,secondary,designated,lane,2,30 mph,,1
portland,w182779138_n1701830587.jpg,secondary,,,2,30 mph,,0
portland,w157327048_n53118964.jpg,secondary,,,6,35 mph,,0
portland,w584335896_n5203359973.jpg,primary,designated,lane,,35 mph,,1
portland,w120884099_n40724308.jpg,tertiary,designated,lane,2,25 mph,,1
portland,w92170540_n1818399496.jpg,secondary,,,4,30 mph,,0
portland,w428030851_n60890685.jpg,motorway,yes,,3,60 mph,yes,1
portland,w221226629_n40440746.jpg,secondary,,,2,25 mph,,0
portland,w427917734_n2025445584.jpg,motorway,,,3,40 mph,yes,0
portland,w488125926_n5312909763.jpg,primary,,,4,25 mph,,0
portland,w484849333_n53123894.jpg,tertiary,,,2,30 mph,,0
portland,w5529691_n40542462.jpg,tertiary,,,,20 mph,,0
portland,w5534057_n40667176.jpg,tertiary,designated,,,20 mph,,1
portland,w484404257_n176572123.jpg,tertiary,,,3,30 mph,no,0
portland,w6362556_n4529252697.jpg,tertiary,,,2,30 mph,,0
portland,w5516765_n2134335012.jpg,tertiary,designated,,2,,yes,1
portland,w392696878_n5760995523.jpg,secondary,,,3,30 mph,,0
portland,w227541146_n2362086008.jpg,primary,,,2,25 mph,no,0
portland,w158913052_n1710336550.jpg,tertiary,designated,shared_lane,1,20 mph,yes,1
portland,w197591985_n2078063147.jpg,tertiary,,,2,30 mph,,0
portland,w134064573_n5533670297.jpg,secondary,designated,lane,4,35 mph,,1
portland,w65588108_n3535123232.jpg,secondary,yes,,4,30 mph,,1
portland,w428077849_n4272235606.jpg,primary,,,6,30 mph,no,0
portland,w586135756_n40553898.jpg,tertiary,,,2,30 mph,,0
portland,w185882764_n3447400928.jpg,secondary,designated,lane,1,30 mph,yes,1
portland,w5538160_n2134119673.jpg,tertiary,designated,,,20 mph,,1
portland,w428096943_n315982858.jpg,secondary,designated,shared_lane,5,30 mph,,1
portland,w197467063_n1202197708.jpg,primary,designated,lane,2,45 mph,yes,1
portland,w400523686_n176521034.jpg,tertiary,designated,,2,30 mph,yes,1
portland,w604404218_n1486833607.jpg,primary,designated,lane,5,30 mph,,1
portland,w109314412_n40660114.jpg,secondary,designated,,,40 mph,,1
portland,w30474347_n1318706209.jpg,tertiary,designated,shared_lane,2,25 mph,,1
portland,w427901467_n5439753287.jpg,secondary,designated,shared_lane,5,,no,1
portland,w189909403_n2005241427.jpg,tertiary,designated,lane,3,35 mph,,1
portland,w534738591_n1344013083.jpg,primary,designated,lane,3,35 mph,yes,1
portland,w60586794_n3787099218.jpg,secondary,,,,25 mph,yes,0
portland,w117449349_n1382316667.jpg,primary,designated,lane,4,35 mph,,1
portland,w339968017_n1762833139.jpg,tertiary,,,,,yes,0
portland,w462187195_n4575931171.jpg,primary,,,5,45 mph,no,0
portland,w205290815_n40408065.jpg,secondary,yes,,,40 mph,yes,1
portland,w129728564_n40591554.jpg,secondary,,,2,25 mph,,0
portland,w522751157_n176448905.jpg,secondary,yes,,3,35 mph,yes,1
portland,w625179916_n3994511699.jpg,tertiary,,,,,,0
portland,w380701136_n176534152.jpg,primary,designated,,2,35 mph,yes,1
portland,w53062809_n1382397305.jpg,motorway,yes,,4,50 mph,yes,1
portland,w428096948_n4272376509.jpg,secondary,,,4,30 mph,,0
portland,w589339494_n2042758508.jpg,secondary,designated,lane,4,40 mph,,1
portland,w193413179_n2039209906.jpg,secondary,designated,lane,5,40 mph,,1
portland,w117739101_n40696417.jpg,tertiary,designated,,,20 mph,yes,1
portland,w83572573_n53082570.jpg,tertiary,,,2,30 mph,,0
portland,w428006491_n4271642581.jpg,secondary,designated,shared_lane,3,,no,1
portland,w428342323_n4347933904.jpg,primary,,,5,30 mph,,0
portland,w423988812_n1661750043.jpg,secondary,designated,lane,4,25 mph,,1
portland,w30678520_n5317312870.jpg,primary,,,1,25 mph,yes,0
portland,w336908261_n2507768134.jpg,tertiary,designated,lane,2,30 mph,,1
portland,w33516883_n1368503762.jpg,tertiary,designated,shared_lane,,20 mph,yes,1
portland,w5535423_n40396991.jpg,tertiary,,,2,20 mph,,0
portland,w188833637_n1400225743.jpg,tertiary,designated,,2,35 mph,,1
portland,w189930586_n1598645050.jpg,primary,designated,lane,2,35 mph,,1
portland,w6512632_n539128604.jpg,tertiary,designated,lane,2,30 mph,,1
portland,w17022956_n176504465.jpg,tertiary,designated,shared_lane,2,25 mph,,1
portland,w5510454_n40391030.jpg,tertiary,designated,lane,1,,yes,1
portland,w428045619_n2472436872.jpg,secondary,,,3,35 mph,yes,0
portland,w428091695_n4272339682.jpg,secondary,designated,shared_lane,5,30 mph,,1
portland,w128691484_n1387914053.jpg,secondary,designated,lane,,30 mph,yes,1
portland,w133432052_n1393014357.jpg,tertiary,designated,lane,1,30 mph,yes,1
portland,w400362586_n4675638689.jpg,secondary,,,5,30 mph,no,0
portland,w125832966_n1396578940.jpg,primary,,lane,4,35 mph,no,1
portland,w38518332_n105801876.jpg,secondary,,,,,,0
